sector,reporter,partner,reporter_code,partner_code,value,year,flow
pharmaceuticals,Japan,Israel,392,376,561188738.2046963,2022,export
pharmaceuticals,Japan,Jordan,392,400,309393089.95553875,2022,export
pharmaceuticals,Japan,Rep. of Korea,392,410,26258563968.50883,2022,export
pharmaceuticals,Japan,Lebanon,392,422,47223609.52566933,2022,export
pharmaceuticals,Japan,Mauritius,392,480,102535235.83499625,2022,export
pharmaceuticals,Japan,Mexico,392,484,10364228940.524862,2022,export
pharmaceuticals,Japan,Morocco,392,504,163512967.76834357,2022,export
pharmaceuticals,Japan,Mozambique,392,508,30675658.33148773,2022,export
pharmaceuticals,Japan,Norway,392,579,882367061.0474281,2022,export
pharmaceuticals,Japan,Marshall Isds,392,584,1872801599.2422247,2022,export
pharmaceuticals,Japan,Papua New Guinea,392,598,61402955.08554914,2022,export
pharmaceuticals,Japan,Poland,392,616,6450244468.973988,2022,export
pharmaceuticals,Japan,Portugal,392,620,1003637028.5766661,2022,export
pharmaceuticals,Japan,Romania,392,642,635269316.480724,2022,export
pharmaceuticals,Japan,Saudi Arabia,392,682,5965409301.321502,2022,export
pharmaceuticals,Japan,India,392,699,16095117938.307076,2022,export
pharmaceuticals,Japan,Slovakia,392,703,47480378.829758614,2022,export
pharmaceuticals,Japan,Viet Nam,392,704,31626596660.937286,2022,export
pharmaceuticals,Japan,South Africa,392,710,1213851967.0205252,2022,export
pharmaceuticals,Japan,Trinidad and Tobago,392,780,126321005.75565071,2022,export
pharmaceuticals,Japan,Ukraine,392,804,200996927.1803311,2022,export
pharmaceuticals,Japan,Egypt,392,818,1233457484.7715185,2022,export
pharmaceuticals,Japan,Zambia,392,894,27885507.442579698,2022,export
pharmaceuticals,Mexico,Algeria,484,12,29093434.73692283,2022,export
pharmaceuticals,Mexico,Argentina,484,32,1507656366.4652514,2022,export
pharmaceuticals,Mexico,Austria,484,40,32409346.35258911,2022,export
pharmaceuticals,Mexico,Belgium,484,56,2264832268.367544,2022,export
pharmaceuticals,Mexico,Bolivia (Plurinational State of),484,68,259399171.65306804,2022,export
pharmaceuticals,Mexico,Brazil,484,76,2272481182.3480535,2022,export
pharmaceuticals,Mexico,Belize,484,84,117884946.98163924,2022,export
pharmaceuticals,Mexico,Canada,484,124,19450502365.344315,2022,export
pharmaceuticals,Mexico,China,484,156,14902090659.222727,2022,export
pharmaceuticals,Mexico,Colombia,484,170,2932819903.848654,2022,export
pharmaceuticals,Mexico,Costa Rica,484,188,631896317.3807765,2022,export
pharmaceuticals,Mexico,Czechia,484,203,221592925.28181496,2022,export
pharmaceuticals,Mexico,Dominican Rep.,484,214,1153462394.9865434,2022,export
pharmaceuticals,Mexico,Guyana,484,328,44176655.25138439,2022,export
pharmaceuticals,Mexico,Honduras,484,340,942096579.1057016,2022,export
pharmaceuticals,Mexico,"China, Hong Kong SAR",484,344,939974795.7309045,2022,export
pharmaceuticals,Mexico,Hungary,484,348,410906359.151081,2022,export
pharmaceuticals,Mexico,Israel,484,376,63066505.82845086,2022,export
pharmaceuticals,Mexico,Japan,484,392,1709805726.746429,2022,export
pharmaceuticals,Mexico,Rep. of Korea,484,410,1527105644.6752846,2022,export
pharmaceuticals,Mexico,"Other Asia, nes",484,490,4150980838.743758,2022,export
pharmaceuticals,Mexico,New Zealand,484,554,221083487.04280132,2022,export
pharmaceuticals,Mexico,Poland,484,616,129649367.64636542,2022,export
pharmaceuticals,Mexico,"Rest of America, nes",484,636,22424709228.80994,2022,export
pharmaceuticals,Mexico,Russian Federation,484,643,71345393.92264998,2022,export
pharmaceuticals,Mexico,Singapore,484,702,312554506.4466407,2022,export
pharmaceuticals,Mexico,Viet Nam,484,704,389209020.9956327,2022,export
pharmaceuticals,Mexico,Türkiye,484,792,218558397.31673625,2022,export
pharmaceuticals,Mexico,United Kingdom,484,826,2139254793.9444757,2022,export
pharmaceuticals,Netherlands,Argentina,528,32,497930143.8266643,2022,export
pharmaceuticals,Netherlands,Armenia,528,51,92921456.90823299,2022,export
pharmaceuticals,Netherlands,Belgium,528,56,115197160974.55814,2022,export
pharmaceuticals,Netherlands,Canada,528,124,2150047141.26577,2022,export
pharmaceuticals,Netherlands,Chile,528,152,1009129460.4128197,2022,export
pharmaceuticals,Netherlands,Colombia,528,170,247984692.83503246,2022,export
pharmaceuticals,Netherlands,Congo,528,178,181336935.4769934,2022,export
pharmaceuticals,Netherlands,Costa Rica,528,188,265830393.5223833,2022,export
pharmaceuticals,Netherlands,Cyprus,528,196,149390945.37688366,2022,export
pharmaceuticals,Netherlands,Denmark,528,208,9917693776.55752,2022,export
pharmaceuticals,Netherlands,Dominican Rep.,528,214,88666695.78459887,2022,export
pharmaceuticals,Netherlands,Faeroe Isds,528,234,77812339.2573537,2022,export
pharmaceuticals,Netherlands,Finland,528,246,10508502320.08247,2022,export
pharmaceuticals,Netherlands,France,528,251,86160307643.98392,2022,export
pharmaceuticals,Netherlands,Gabon,528,266,27887826.784260027,2022,export
pharmaceuticals,Netherlands,Georgia,528,268,72427133.26549238,2022,export
pharmaceuticals,Netherlands,Gibraltar,528,292,1037408238.2806149,2022,export
pharmaceuticals,Netherlands,Greece,528,300,2928230237.7223673,2022,export
pharmaceuticals,Netherlands,Guatemala,528,320,172698962.75739497,2022,export
pharmaceuticals,Netherlands,Guinea,528,324,278852268.65290666,2022,export
pharmaceuticals,Netherlands,Indonesia,528,360,1186330679.66712,2022,export
pharmaceuticals,Netherlands,Israel,528,376,1148923300.156211,2022,export
pharmaceuticals,Netherlands,Italy,528,380,22212138017.119972,2022,export
pharmaceuticals,Netherlands,Kenya,528,404,166629142.62508598,2022,export
pharmaceuticals,Netherlands,Rep. of Korea,528,410,9815341318.502703,2022,export
pharmaceuticals,Netherlands,Kuwait,528,414,724906359.8378335,2022,export
pharmaceuticals,Netherlands,Lebanon,528,422,340907776.64559525,2022,export
pharmaceuticals,Netherlands,Lithuania,528,440,1258743807.2092166,2022,export
pharmaceuticals,Netherlands,Mali,528,466,29961508.55119061,2022,export
pharmaceuticals,Netherlands,Mexico,528,484,2294224257.019935,2022,export
pharmaceuticals,Netherlands,Rep. of Moldova,528,498,72262971.72959508,2022,export
pharmaceuticals,Netherlands,Morocco,528,504,588836670.286378,2022,export
pharmaceuticals,Netherlands,Bonaire,528,535,181687952.67048377,2022,export
pharmaceuticals,Netherlands,New Zealand,528,554,525139076.51055396,2022,export
pharmaceuticals,Netherlands,Nigeria,528,566,4161231593.9346952,2022,export
pharmaceuticals,Netherlands,"Other Europe, nes",528,568,3351429270.0420446,2022,export
pharmaceuticals,Netherlands,Marshall Isds,528,584,565573545.2576903,2022,export
pharmaceuticals,Netherlands,Pakistan,528,586,180025641.78606308,2022,export
pharmaceuticals,Netherlands,Peru,528,604,246759706.65741375,2022,export
pharmaceuticals,Netherlands,Philippines,528,608,589266143.9522293,2022,export
pharmaceuticals,Netherlands,Poland,528,616,30521355890.612053,2022,export
pharmaceuticals,Netherlands,Romania,528,642,5444994963.596536,2022,export
pharmaceuticals,Netherlands,Saudi Arabia,528,682,5771306996.020598,2022,export
pharmaceuticals,Netherlands,Serbia,528,688,735801825.7329345,2022,export
pharmaceuticals,Netherlands,Singapore,528,702,889378052.6219398,2022,export
pharmaceuticals,Netherlands,Slovakia,528,703,1843977025.2218826,2022,export
pharmaceuticals,Netherlands,South Africa,528,710,4493741287.38933,2022,export
pharmaceuticals,Netherlands,Spain,528,724,10200424281.872812,2022,export
pharmaceuticals,Netherlands,Togo,528,768,951562924.7511636,2022,export
pharmaceuticals,Netherlands,Trinidad and Tobago,528,780,147103047.22286943,2022,export
pharmaceuticals,Netherlands,Tunisia,528,788,433549247.8671724,2022,export
pharmaceuticals,Netherlands,Ukraine,528,804,478416604.52316314,2022,export
pharmaceuticals,Netherlands,Burkina Faso,528,854,146153785.51394388,2022,export
pharmaceuticals,Netherlands,"Areas, nes",528,899,1383396453.0302944,2022,export
pharmaceuticals,Rep. of Korea,Azerbaijan,410,31,299726524.82983387,2022,export
pharmaceuticals,Rep. of Korea,Australia,410,36,31634131116.971123,2022,export
pharmaceuticals,Rep. of Korea,Bahamas,410,44,268834008.59909105,2022,export
pharmaceuticals,Rep. of Korea,Belgium,410,56,2387519426.126404,2022,export
pharmaceuticals,Rep. of Korea,Brazil,410,76,6347012010.178016,2022,export
pharmaceuticals,Rep. of Korea,Myanmar,410,104,635692850.4359808,2022,export
pharmaceuticals,Rep. of Korea,Cambodia,410,116,841985410.7373897,2022,export
pharmaceuticals,Rep. of Korea,Cameroon,410,120,90069867.4157299,2022,export
pharmaceuticals,Rep. of Korea,Canada,410,124,3436857695.410632,2022,export
pharmaceuticals,Rep. of Korea,Ecuador,410,218,607735094.2353994,2022,export
pharmaceuticals,Rep. of Korea,Fiji,410,242,57887161.21490553,2022,export
pharmaceuticals,Rep. of Korea,Finland,410,246,202500764.7952942,2022,export
pharmaceuticals,Rep. of Korea,France,410,251,3718776734.2466426,2022,export
pharmaceuticals,Rep. of Korea,Hungary,410,348,4826256423.278546,2022,export
pharmaceuticals,Rep. of Korea,Iran,410,364,145380263.3170851,2022,export
pharmaceuticals,Rep. of Korea,Iraq,410,368,273640963.8421705,2022,export
pharmaceuticals,Rep. of Korea,Israel,410,376,816265601.4282149,2022,export
pharmaceuticals,Rep. of Korea,Kazakhstan,410,398,501270429.1155616,2022,export
pharmaceuticals,Rep. of Korea,Jordan,410,400,1213797381.6050172,2022,export
pharmaceuticals,Rep. of Korea,Kenya,410,404,483223136.6901143,2022,export
pharmaceuticals,Rep. of Korea,Lithuania,410,440,192407104.05481103,2022,export
pharmaceuticals,Rep. of Korea,Malaysia,410,458,7584234784.577652,2022,export
pharmaceuticals,Rep. of Korea,Malta,410,470,2440938047.660942,2022,export
pharmaceuticals,Rep. of Korea,"Other Asia, nes",410,490,6552654172.342868,2022,export
pharmaceuticals,Rep. of Korea,Mongolia,410,496,666744080.8268118,2022,export
pharmaceuticals,Rep. of Korea,Morocco,410,504,189217648.8153005,2022,export
pharmaceuticals,Rep. of Korea,Netherlands,410,528,11028006982.372593,2022,export
pharmaceuticals,Rep. of Korea,Panama,410,591,1206517567.145244,2022,export
pharmaceuticals,Rep. of Korea,Philippines,410,608,10983639563.621565,2022,export
pharmaceuticals,Rep. of Korea,Slovakia,410,703,2275673446.7996764,2022,export
pharmaceuticals,Rep. of Korea,Sudan,410,729,185833435.47935528,2022,export
pharmaceuticals,Rep. of Korea,United Rep. of Tanzania,410,834,528200961.2836435,2022,export
pharmaceuticals,Rep. of Korea,Uzbekistan,410,860,1258066259.5321217,2022,export
pharmaceuticals,Spain,Andorra,724,20,1975605432.8620539,2022,export
pharmaceuticals,Spain,Argentina,724,32,1836783017.6947901,2022,export
pharmaceuticals,Spain,Bangladesh,724,50,324215474.5728261,2022,export
pharmaceuticals,Spain,Belgium,724,56,23278106460.55709,2022,export
pharmaceuticals,Spain,Bosnia Herzegovina,724,70,109120446.48188367,2022,export
pharmaceuticals,Spain,Brazil,724,76,2659769591.8463287,2022,export
pharmaceuticals,Spain,Cabo Verde,724,132,133578516.28855316,2022,export
pharmaceuticals,Spain,China,724,156,11097641942.008898,2022,export
pharmaceuticals,Spain,Costa Rica,724,188,379282777.14283043,2022,export
pharmaceuticals,Spain,Cuba,724,192,888571253.4617277,2022,export
pharmaceuticals,Spain,Czechia,724,203,4578785619.475827,2022,export
pharmaceuticals,Spain,El Salvador,724,222,251987922.64709127,2022,export
pharmaceuticals,Spain,Ghana,724,288,152826465.10436466,2022,export
pharmaceuticals,Spain,Greece,724,300,1588463383.1822267,2022,export
pharmaceuticals,Spain,Honduras,724,340,137028964.56052357,2022,export
pharmaceuticals,Spain,Israel,724,376,727866604.367409,2022,export
pharmaceuticals,Spain,Rep. of Korea,724,410,3561511265.506595,2022,export
pharmaceuticals,Spain,Lebanon,724,422,555605385.750683,2022,export
pharmaceuticals,Spain,Mauritius,724,480,23570442.299004935,2022,export
pharmaceuticals,Spain,"Other Asia, nes",724,490,1317184862.9932613,2022,export
pharmaceuticals,Spain,Morocco,724,504,17490088033.701756,2022,export
pharmaceuticals,Spain,"Other Europe, nes",724,568,4101011990.4462366,2022,export
pharmaceuticals,Spain,Norway,724,579,2291598180.423122,2022,export
pharmaceuticals,Spain,Pakistan,724,586,198966707.23882052,2022,export
pharmaceuticals,Spain,Panama,724,591,384661392.15023357,2022,export
pharmaceuticals,Spain,Peru,724,604,174415980.096679,2022,export
pharmaceuticals,Spain,Poland,724,616,11863912946.1092,2022,export
pharmaceuticals,Spain,Qatar,724,634,668907215.8794543,2022,export
pharmaceuticals,Spain,Saudi Arabia,724,682,3145037448.297343,2022,export
pharmaceuticals,Spain,India,724,699,1159152266.6744065,2022,export
pharmaceuticals,Spain,Singapore,724,702,310926081.6017334,2022,export
pharmaceuticals,Spain,Slovakia,724,703,2278696303.205146,2022,export
pharmaceuticals,Spain,Viet Nam,724,704,294124919.3732619,2022,export
pharmaceuticals,Spain,South Africa,724,710,1232738800.5804672,2022,export
pharmaceuticals,Spain,Switzerland,724,757,8984808809.039875,2022,export
pharmaceuticals,Spain,Türkiye,724,792,2149833810.7803144,2022,export
pharmaceuticals,Spain,United Kingdom,724,826,8407264023.422575,2022,export
pharmaceuticals,Spain,Uruguay,724,858,141990465.7765747,2022,export
pharmaceuticals,Spain,Venezuela,724,862,64974478.40996108,2022,export
pharmaceuticals,United Kingdom,Angola,826,24,536256759.23219687,2022,export
pharmaceuticals,United Kingdom,Argentina,826,32,683536453.3114702,2022,export
pharmaceuticals,United Kingdom,Bahrain,826,48,114161970.7903221,2022,export
pharmaceuticals,United Kingdom,Bangladesh,826,50,283971408.97341007,2022,export
pharmaceuticals,United Kingdom,Belgium,826,56,5658144578.474038,2022,export
pharmaceuticals,United Kingdom,Canada,826,124,12188139972.685648,2022,export
pharmaceuticals,United Kingdom,Czechia,826,203,1881903550.088729,2022,export
pharmaceuticals,United Kingdom,Denmark,826,208,866382420.7596426,2022,export
pharmaceuticals,United Kingdom,Dominican Rep.,826,214,315763086.0943766,2022,export
pharmaceuticals,United Kingdom,Ethiopia,826,231,520541629.7735802,2022,export
pharmaceuticals,United Kingdom,Ghana,826,288,435632706.2104524,2022,export
pharmaceuticals,United Kingdom,Hungary,826,348,1472371426.2609413,2022,export
pharmaceuticals,United Kingdom,Italy,826,380,12338374540.57068,2022,export
pharmaceuticals,United Kingdom,Côte d'Ivoire,826,384,249654326.62779224,2022,export
pharmaceuticals,United Kingdom,Japan,826,392,9251565036.713156,2022,export
pharmaceuticals,United Kingdom,Kazakhstan,826,398,202825683.43342048,2022,export
pharmaceuticals,United Kingdom,Kenya,826,404,278538572.41444856,2022,export
pharmaceuticals,United Kingdom,Rep. of Korea,826,410,6775773681.4306755,2022,export
pharmaceuticals,United Kingdom,Lebanon,826,422,165893735.67755902,2022,export
pharmaceuticals,United Kingdom,Latvia,826,428,220212578.25419337,2022,export
pharmaceuticals,United Kingdom,Lithuania,826,440,1214016143.7037895,2022,export
pharmaceuticals,United Kingdom,"China, Macao SAR",826,446,132093370.20685844,2022,export
pharmaceuticals,United Kingdom,Morocco,826,504,903771197.5000583,2022,export
pharmaceuticals,United Kingdom,Philippines,826,608,777968649.5023468,2022,export
pharmaceuticals,United Kingdom,Poland,826,616,9159156026.643707,2022,export
pharmaceuticals,United Kingdom,Qatar,826,634,6719227007.204053,2022,export
pharmaceuticals,United Kingdom,Slovakia,826,703,1742056787.6068344,2022,export
pharmaceuticals,United Kingdom,Sweden,826,752,2913072368.5609016,2022,export
pharmaceuticals,United Kingdom,United Rep. of Tanzania,826,834,169328393.05110115,2022,export
pharmaceuticals,United Kingdom,Bunkers,826,837,629737212.8781265,2022,export
pharmaceuticals,United Kingdom,USA,826,842,27369568770.807007,2022,export
pharmaceuticals,USA,Argentina,842,32,8574892866.217166,2022,export
pharmaceuticals,USA,Bahamas,842,44,6186541445.30037,2022,export
pharmaceuticals,USA,Bahrain,842,48,663168747.0883542,2022,export
pharmaceuticals,USA,Barbados,842,52,1274211993.348547,2022,export
pharmaceuticals,USA,Belgium,842,56,58744905126.93761,2022,export
pharmaceuticals,USA,Brazil,842,76,15483860323.528124,2022,export
pharmaceuticals,USA,Belize,842,84,225546532.6879305,2022,export
pharmaceuticals,USA,Myanmar,842,104,216680266.8868128,2022,export
pharmaceuticals,USA,Cambodia,842,116,186609288.07725167,2022,export
pharmaceuticals,USA,Cameroon,842,120,264355222.90348336,2022,export
pharmaceuticals,USA,Canada,842,124,583691452402.3029,2022,export
pharmaceuticals,USA,Cayman Isds,842,136,714104300.0554351,2022,export
pharmaceuticals,USA,Croatia,842,191,1727274937.0747948,2022,export
pharmaceuticals,USA,Cyprus,842,196,163807565.41195482,2022,export
pharmaceuticals,USA,Czechia,842,203,3352561906.1090646,2022,export
pharmaceuticals,USA,Denmark,842,208,5333321705.909607,2022,export
pharmaceuticals,USA,Dominica,842,212,181764403.2287959,2022,export
pharmaceuticals,USA,Ecuador,842,218,10912637608.120203,2022,export
pharmaceuticals,USA,Ethiopia,842,231,1443589400.5656836,2022,export
pharmaceuticals,USA,Estonia,842,233,321894415.78971255,2022,export
pharmaceuticals,USA,Finland,842,246,1992553945.921438,2022,export
pharmaceuticals,USA,Gabon,842,266,145264871.4577852,2022,export
pharmaceuticals,USA,Georgia,842,268,1311348498.029883,2022,export
pharmaceuticals,USA,Ghana,842,288,1623586451.542004,2022,export
